split_index,split,recording_id,original_state,source_csv_sha256,label,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,first_to_last_span_s
242,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,48,43422,43550,15974691737171,15975304115978,209.656745431,210.269124238,0.612378807
243,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,49,43550,43678,15975307825067,15975922549632,210.272833327,210.887557892,0.614724565
244,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,50,43678,43806,15975926235925,15976539100787,210.891244185,211.504109047,0.612864862
245,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,51,43806,43934,15976544697116,15977157703756,211.509705376,212.122712016,0.61300664
246,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,52,43934,44062,15977161440809,15977775853614,212.126449069,212.740861874,0.614412805
247,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,53,44062,44190,15977779568481,15978392585732,212.744576741,213.357593992,0.613017251
248,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,54,44190,44318,15978398204968,15979011041590,213.363213228,213.97604985,0.612836622
249,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,55,44318,44446,15979014726772,15979628895652,213.979735032,214.593903912,0.61416888
250,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,56,44446,44574,15979632581056,15980245452011,214.597589316,215.210460271,0.612870955
251,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,57,44574,44702,15980251053951,15980863515888,215.216062211,215.828524148,0.612461937
252,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,58,44702,44830,15980869113198,15981481418042,215.834121458,216.446426302,0.612304844
253,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,59,44830,44958,15981487016926,15982099568270,216.452025186,217.06457653,0.612551344
254,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,60,44958,45086,15982105170970,15982717873091,217.07017923,217.682881351,0.612702121
255,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,61,45086,45214,15982721558477,15983336289319,217.686566737,218.301297579,0.614730842
256,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,62,45214,45342,15983339994483,15983953147049,218.305002743,218.918155309,0.613152566
257,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,63,45342,45470,15983958743396,15984571914295,218.923751656,219.536922555,0.613170899
258,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,64,45470,45598,15984575588644,15985187998155,219.540596904,220.153006415,0.612409511
259,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,65,45598,45726,15985193599909,15985806324512,220.158608169,220.771332772,0.612724603
260,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,66,45726,45854,15985811952860,15986424320074,220.77696112,221.389328334,0.612367214
261,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,67,45854,45982,15986429917588,15987041631785,221.394925848,222.006640045,0.611714197
262,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,68,45982,46110,15987047252650,15987659227273,222.01226091,222.624235533,0.611974623
263,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,69,46110,46238,15987664824935,15988277409242,222.629833195,223.242417502,0.612584307
264,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,70,46238,46366,15988283009904,15988895557544,223.248018164,223.860565804,0.61254764
265,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,71,46366,46494,15988901155780,15989513707902,223.86616404,224.478716162,0.612552122
266,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,72,46494,46622,15989517412084,15990131361834,224.482420344,225.096370094,0.61394975
267,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,73,46622,46750,15990136961756,15990749635248,225.101970016,225.714643508,0.612673492
268,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,74,46750,46878,15990753321337,15991367510347,225.718329597,226.332518607,0.61418901
269,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,75,46878,47006,15991371190436,15991985385112,226.336198696,226.950393372,0.614194676
270,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,76,47006,47134,15991989070146,15992601555027,226.954078406,227.566563287,0.612484881
271,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,77,47134,47262,15992607196504,15993219608737,227.572204764,228.184616997,0.612412233
272,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,78,47262,47390,15993225229622,15993837605651,228.190237882,228.802613911,0.612376029
273,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,79,47390,47518,15993843224387,15994455552028,228.808232647,229.420560288,0.612327641
274,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,80,47518,47646,15994461151430,15995074270700,229.42615969,230.03927896,0.61311927
275,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,81,47646,47774,15995077965123,15995692335669,230.042973383,230.657343929,0.614370546
276,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,82,47774,47902,15995696020277,15996309012084,230.661028537,231.274020344,0.612991807
277,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,83,47902,48030,15996314604320,15996927002534,231.27961258,231.892010794,0.612398214
278,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,84,48030,48158,15996932601067,15997545280077,231.897609327,232.510288337,0.61267901
279,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,85,48158,48286,15997548969019,15998163174306,232.513977279,233.128182566,0.614205287
280,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,86,48286,48414,15998166813507,15998780023646,233.131821767,233.745031906,0.613210139
281,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,87,48414,48542,15998785558031,15999398504837,233.750566291,234.363513097,0.612946806
282,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,88,48542,48670,15999404040833,16000017052306,234.369049093,234.982060566,0.613011473
283,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,89,48670,48798,16000020689692,16000633312073,234.985697952,235.598320333,0.612622381
284,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,90,48798,48926,16000638845198,16001251891227,235.603853458,236.216899487,0.613046029
285,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,91,48926,49054,16001257425445,16001869882307,236.222433705,236.834890567,0.612456862
286,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,92,49054,49182,16001875414747,16002488296702,236.840423007,237.453304962,0.612881955
287,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,93,49182,49310,16002491931181,16003106164727,237.456939441,238.071172987,0.614233546
288,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,94,49310,49438,16003109845020,16003722460568,238.07485328,238.687468828,0.612615548
289,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,95,49438,49566,16003728056600,16004340825851,238.69306486,239.305834111,0.612769251
290,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,96,49566,49694,16004346423902,16004959121117,239.311432162,239.924129377,0.612697215
291,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,97,49694,49822,16004962807391,16005576914216,239.927815651,240.541922476,0.614106825
292,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,98,49822,49950,16005580620250,16006194532833,240.54562851,241.159541093,0.613912583
293,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,99,49950,50078,16006200118570,16006812617617,241.16512683,241.777625877,0.612499047
294,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,100,50078,50206,16006816302948,16007430725883,241.781311208,242.395734143,0.614422935
295,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,101,50206,50334,16007434440824,16008047055279,242.399449084,243.012063539,0.612614455
296,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,102,50334,50462,16008052644552,16008665190285,243.017652812,243.630198545,0.612545733
297,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,103,50462,50590,16008670772521,16009282986143,243.635780781,244.247994403,0.612213622
298,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,104,50590,50718,16009288581806,16009901387205,244.253590066,244.866395465,0.612805399
299,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,105,50718,50846,16009905073109,16010519810359,244.870081369,245.484818619,0.61473725
300,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,106,50846,50974,16010523497393,16011136928736,245.488505653,246.101936996,0.613431343
301,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,107,50974,51102,16011140650141,16011754613761,246.105658401,246.719622021,0.61396362
302,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,108,51102,51230,16011760212053,16012373029656,246.725220313,247.338037916,0.612817603
303,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,109,51230,51358,16012376708597,16012990715348,247.341716857,247.955723608,0.614006751
304,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,110,51358,51486,16012994400363,16013609062613,247.959408623,248.574070873,0.61466225
305,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,111,51486,51614,16013612747591,16014226180860,248.577755851,249.19118912,0.613433269
306,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,112,51614,51742,16014229879413,16014843384312,249.194887673,249.808392572,0.613504899
307,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,113,51742,51870,16014848918418,16015461488485,249.813926678,250.426496745,0.612570067
308,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,114,51870,51998,16015467049573,16016079837565,250.432057833,251.044845825,0.612787992
309,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,115,51998,52126,16016083520839,16016696903923,251.048529099,251.661912183,0.613383084
310,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,116,52126,52254,16016702478937,16017314144893,251.667487197,252.279153153,0.611665956
311,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,117,52254,52382,16017319676981,16017932720991,252.284685241,252.897729251,0.61304401
312,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,118,52382,52510,16017938268061,16018550959035,252.903276321,253.515967295,0.612690974
313,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,119,52510,52638,16018554594587,16019167926023,253.519602847,254.132934283,0.613331436
314,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,120,52638,52766,16019173462408,16019786383307,254.138470668,254.751391567,0.612920899
315,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,121,52766,52894,16019791980191,16020404918831,254.756988451,255.369927091,0.61293864
316,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,122,52894,53022,16020408605439,16021022939985,255.373613699,255.987948245,0.614334546
317,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,123,53022,53150,16021026648982,16021639446289,255.991657242,256.604454549,0.612797307
318,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,124,53150,53278,16021645077007,16022258004461,256.610085267,257.223012721,0.612927454
319,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,125,53278,53406,16022261686570,16022874934098,257.22669483,257.839942358,0.613247528
320,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,126,53406,53534,16022880811242,16023493331474,257.845819502,258.458339734,0.612520232
321,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,127,53534,53662,16023499028692,16024111007722,258.464036952,259.076015982,0.61197903
322,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,128,53662,53790,16024116610625,16024728128710,259.081618885,259.69313697,0.611518085
323,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,129,53790,53918,16024733722687,16025345816068,259.698730947,260.310824328,0.612093381
324,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,130,53918,54046,16025351411897,16025965007092,260.316420157,260.930015352,0.613595195
325,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,131,54046,54174,16025968693145,16026582008136,260.933701405,261.547016396,0.613314991
326,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,132,54174,54302,16026587639169,16027200735438,261.552647429,262.165743698,0.613096269
327,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,133,54302,54430,16027204433731,16027818173537,262.169441991,262.783181797,0.613739806
328,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,134,54430,54558,16027821854275,16028436441395,262.786862535,263.401449655,0.61458712
329,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,135,54558,54686,16028440130392,16029053069903,263.405138652,264.018078163,0.612939511
330,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,136,54686,54814,16029058659620,16029670900261,264.02366788,264.635908521,0.612240641
331,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,137,54814,54942,16029676517423,16030288069675,264.641525683,265.253077935,0.611552252
332,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,138,54942,55070,16030293662337,16030906266959,265.258670597,265.871275219,0.612604622
333,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,139,55070,55198,16030911867047,16031524970205,265.876875307,266.489978465,0.613103158
334,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,140,55198,55326,16031528661073,16032142334842,266.493669333,267.107343102,0.613673769
335,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,141,55326,55454,16032147887930,16032759227015,267.11289619,267.724235275,0.611339085
336,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,142,55454,55582,16032764762974,16033377361244,267.729771234,268.342369504,0.61259827
337,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,143,55582,55710,16033382906665,16033996206620,268.347914925,268.96121488,0.613299955
338,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,144,55710,55838,16033999865246,16034612342090,268.964873506,269.57735035,0.612476844
339,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,145,55838,55966,16034617874993,16035230891485,269.582883253,270.195899745,0.613016492
340,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,146,55966,56094,16035236423481,16035849112250,270.201431741,270.81412051,0.612688769
341,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,147,56094,56222,16035852751414,16036465877591,270.817759674,271.430885851,0.613126177
342,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,148,56222,56350,16036471412049,16037083262579,271.436420309,272.048270839,0.61185053
343,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,149,56350,56478,16037088863871,16037702520899,272.053872131,272.667529159,0.613657028
344,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,150,56478,56606,16037706207044,16038320580831,272.671215304,273.285589091,0.614373787
345,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,151,56606,56734,16038324263310,16038936639524,273.28927157,273.901647784,0.612376214
346,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,152,56734,56862,16038942260260,16039555143085,273.90726852,274.520151345,0.612882825
347,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,153,56862,56990,16039560736285,16040173282703,274.525744545,275.138290963,0.612546418
348,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,154,56990,57118,16040176987533,16040790773431,275.141995793,275.755781691,0.613785898
349,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,155,57118,57246,16040794460817,16041408389308,275.759469077,276.373397568,0.613928491
350,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,156,57246,57374,16041413991545,16042027017370,276.378999805,276.99202563,0.613025825
351,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,157,57374,57502,16042030701682,16042644262599,276.995709942,277.609270859,0.613560917
352,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,158,57502,57630,16042647939540,16043261958661,277.6129478,278.226966921,0.614019121
353,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,159,57630,57758,16043265665491,16043880325833,278.230673751,278.845334093,0.614660342
354,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,160,57758,57886,16043884029516,16044496829581,278.849037776,279.461837841,0.612800065
355,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,161,57886,58014,16044502425984,16045115190847,279.467434244,280.080199107,0.612764863
356,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,162,58014,58142,16045120779083,16045732650520,280.085787343,280.69765878,0.611871437
357,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,163,58142,58270,16045738257701,16046351123378,280.703265961,281.316131638,0.612865677
358,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,164,58270,58398,16046354808838,16046968570199,281.319817098,281.933578459,0.613761361
359,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,165,58398,58526,16046972259807,16047586530002,281.937268067,282.551538262,0.614270195
360,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,166,58526,58654,16047590211499,16048204024953,282.555219759,283.169033213,0.613813454
