window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy
271,271.0,271.998,1,changed_frequency,0.0029056261846404203,0.7142352815739255,0.7142411918312395,-1.2358679761202471,1.2227870579351667,2.458655034055414,-0.015240368951640802,-1.4471021502616332,60.0,254.06095102916237
272,272.0,272.998,0,normal,0.0015973587586892522,0.7160149333684115,0.7160167151411863,-1.158118184329586,1.3759078380272618,2.534026022356848,0.00829605237042375,-1.4410168333847715,30.0,255.31777076128168
273,273.0,273.998,0,normal,-0.0015408615465889043,0.7197099889998639,0.7197116384500741,-1.312907720382369,1.2293524366801003,2.5422601570624694,-0.030566202426347,-1.4347321060409175,30.0,257.9609186267491
274,274.0,274.998,0,normal,-0.0020191319181583813,0.7175098061400204,0.7175126471364756,-1.2344422491634397,1.255101290590402,2.489543539753842,-0.00429132177292525,-1.4421318827305312,30.0,256.38498978601876
275,275.0,275.998,1,drift,0.5023186139671881,0.7546110508188465,0.9065107985875517,-1.0349236614232968,2.0569692746108545,3.091892936034151,0.46239060171944124,-1.094136174738929,30.0,283.6096294642405
276,276.0,276.998,1,drift,1.503418534049099,0.7644238032665408,1.6865974740651146,-0.0012638941362046,3.175700045632745,3.1769639397689495,1.5025951455587607,-1.0603014263947583,30.0,291.0147475323814
277,277.0,277.998,0,normal,-0.0038040899015663503,0.7141089692908376,0.7141191014961029,-1.1540177894072734,1.210971512655486,2.3649893020627593,-0.031694953689621,-1.4493737738719945,30.0,254.02770632623634
278,278.0,278.998,0,normal,0.008400387614425778,0.7190037819791882,0.7190528527253394,-1.2024498714629082,1.3038104723077713,2.5062603437706796,0.0585396775214203,-1.4402062741745727,30.0,257.4581051983536
279,279.0,279.998,0,normal,-0.007064522703146452,0.7149036839889946,0.7149385881752778,-1.2293377599370974,1.2054036354877975,2.434741395424895,0.011647828613511449,-1.4469591260521746,30.0,254.53069394778666
280,280.0,280.998,0,normal,-0.0007003686483214009,0.7142130218975375,0.7142133652937728,-1.1903210587878053,1.180431645710056,2.3707527044978614,-0.0046566121545317,-1.4463153137245923,30.0,254.03864760136298
281,281.0,281.998,0,normal,-0.0005421475724709958,0.7187845369113603,0.7187847413703695,-1.267830151891202,1.2253507262047116,2.493180878095914,-0.0138163442586863,-1.4182304097774747,30.0,257.3001377114102
282,282.0,282.998,0,normal,-0.00296690907807572,0.7143297417342339,0.7143359031125168,-1.2145160191120257,1.1847063991842268,2.3992224182962527,0.00189648590668755,-1.43489031780834,30.0,254.1172661713727
283,283.0,283.998,0,normal,0.011227361876840784,0.7059692847930937,0.7060585561594632,-1.248524037583528,1.169773091671391,2.418297129254919,0.03654384753341335,-1.4282770706400691,30.0,248.21017157052424
284,284.0,284.998,0,normal,0.004952905098253221,0.716045647299025,0.7160627767764444,-1.193307421516867,1.2200625566511547,2.4133699781680216,0.01658238339179495,-1.461012533483855,30.0,255.34359495260554
285,285.0,285.998,1,increased_amplitude,-0.00469840422193106,1.7740421682748333,1.7740483899317698,-2.6677168487857728,2.6495870712412013,5.3173039200269745,-0.028875145748972198,-1.4919396783006906,30.0,1567.343446872501
286,286.0,286.998,1,increased_amplitude,0.010147434800995567,1.7705072884000697,1.7705363675199695,-2.702728924910892,2.703461611207336,5.406190536118228,0.036163344073081846,-1.4819952489020503,30.0,1561.1037408737893
287,287.0,287.998,0,normal,0.0034723935005005675,0.7140811183961371,0.7140895610261365,-1.1400926315727895,1.2867239857879618,2.4268166173607515,0.009470811543234751,-1.4473588537616027,30.0,253.94279359906997
288,288.0,288.998,0,normal,0.005019006215958601,0.7097399004085575,0.7097576464225975,-1.2033174387987071,1.2574051702122753,2.4607226090109826,-0.0010091994579618,-1.4293677534780926,30.0,250.8619189882053
289,289.0,289.998,0,normal,-0.004954366683753451,0.7140361611885041,0.7140533490111592,-1.1936611481365649,1.135528559410157,2.329189707546722,0.00584244035214435,-1.4392854253544154,30.0,253.91744208863034
290,290.0,290.998,1,changed_frequency,0.003902016340718416,0.7184963232177873,0.718506918692508,-1.2229785176704315,1.223221062268799,2.4461995799392304,0.007715640139745451,-1.4537023211591709,60.0,257.10091028870426
291,291.0,291.998,1,changed_frequency,-0.0017931047292937547,0.7101931783921577,0.7101954420153127,-1.2735130157883303,1.1805229287368932,2.4540359445252236,0.006005537473276,-1.4506100368484884,60.0,251.21043212498182
292,292.0,292.998,0,normal,-0.00039134725575336836,0.7204929501952153,0.7204930564784643,-1.238958287211932,1.2477627475717925,2.4867210347837245,-0.00578898255469445,-1.4509830904002614,30.0,258.5391538326594
293,293.0,293.998,0,normal,-0.000735404184013559,0.7148436230610138,0.7148440013389709,-1.1956979461406188,1.157928847693071,2.3536267938336897,-0.00837817763449605,-1.4505164892856393,30.0,254.49416936128577
294,294.0,294.998,0,normal,-0.0026602655278096785,0.7178520410016148,0.7178569702822858,-1.2467385693704311,1.199050038657285,2.4457886080277165,0.00642165701734785,-1.439315773906645,30.0,256.62952058596056
295,295.0,295.998,1,drift,0.5052536414711131,0.7631738903646857,0.915268064096082,-1.0933071294064358,2.0265778934119787,3.1198850228184147,0.4634782435943622,-1.104926499637556,30.0,290.0748121424678
296,296.0,296.998,1,drift,1.500896798425697,0.7607164424058118,1.6826707061309,-0.0087912491410395,3.118930682588973,3.1277219317300125,1.5131748657528012,-1.0837215787858476,30.0,288.193571949141
297,297.0,297.998,0,normal,0.012846234866464518,0.7216563655700405,0.7217706946932693,-1.2199301955910673,1.3126803829191578,2.532610578510225,-0.01723020181703535,-1.440458148761951,30.0,259.36447637580835
298,298.0,298.998,0,normal,0.0028762352420908075,0.7107309458639661,0.7107367657141819,-1.1656656999030286,1.17894256957211,2.3446082694751387,-0.00382706701165745,-1.4417126836633496,30.0,251.57406706957408
299,299.0,299.998,0,normal,0.0057262521477765395,0.7102272552991779,0.7102503390590273,-1.2142429679377464,1.16359421705932,2.3778371849970665,-0.0081521501002882,-1.4361104512615679,30.0,251.20787725618615
300,300.0,300.998,0,normal,0.0018195993087887154,0.7199510535159585,0.7199533529336348,-1.248764938061795,1.1738128424904188,2.4225777805522135,0.00469116906415805,-1.4448313900424623,30.0,258.13304894437897
301,301.0,301.998,0,normal,0.005845221527356372,0.7189387203813776,0.7189624818294182,-1.1897954604679688,1.1823776450833237,2.3721731055512922,0.0047433485073568,-1.4565561128422173,30.0,257.42201989698736
302,302.0,302.998,0,normal,-0.0015861002032163797,0.7132254580961744,0.7132272217115332,-1.201657250569837,1.210885856171735,2.4125431067415724,0.00617260862485365,-1.46996134397836,30.0,253.38642870283937
303,303.0,303.998,0,normal,0.002576024005261,0.7125305260900409,0.7125351826470228,-1.2035812850576733,1.1544905844613038,2.358071869518977,0.007182127669587351,-1.4522591749147138,30.0,252.84566573793754
304,304.0,304.998,0,normal,-0.004382154581611281,0.7068681387940696,0.7068817220164695,-1.2050734432915668,1.1407119740206004,2.3457854173121673,0.02848836671439985,-1.4413791745953326,30.0,248.83745437536268
305,305.0,305.998,1,increased_amplitude,0.0008824521007378818,1.7714964313012822,1.7714966510933314,-2.7353235758953294,2.717563493892651,5.45288706978798,0.00366849581599745,-1.4989637073485715,30.0,1562.9250743481796
306,306.0,306.998,1,increased_amplitude,-0.005317393306554796,1.7679197038077095,1.7679277003834506,-2.6985240366221626,2.687662846963234,5.386186883585397,0.0213173959350968,-1.4921454674824792,30.0,1556.544386883292
307,307.0,307.998,0,normal,-0.00528373236773824,0.7213151726984907,0.7213345244702956,-1.2714307175109425,1.2664144945140168,2.5378452120249593,-0.01010960130976485,-1.4547471686775995,30.0,259.14608834772076
308,308.0,308.998,0,normal,-0.0017671134708738352,0.7106578835432718,0.7106600805815825,-1.214765322471635,1.2361042587742586,2.4508695812458936,-0.0040959137855876,-1.4419706081857266,30.0,251.52812396282363
309,309.0,309.998,0,normal,-0.002559852247697011,0.710832901594895,0.7108375108513533,-1.2005286485132949,1.2247352270537433,2.425263875567038,0.0144242002481773,-1.4572866073460915,30.0,251.63847843335355
310,310.0,310.998,1,changed_frequency,0.0010318195418365006,0.7177889320400498,0.7177896736584903,-1.2129170304571188,1.257076620428054,2.469993650885173,-0.00975650331621525,-1.4583817090101039,60.0,256.5845829182251
311,311.0,311.998,1,changed_frequency,-0.005066942934638682,0.7124706416606249,0.7124886589546571,-1.1650381110970482,1.2062091629733578,2.371247274070406,-0.0196679970328534,-1.437966188130551,60.0,252.79700803882372
312,312.0,312.998,0,normal,0.0009998246536426234,0.7178679267436654,0.7178686230060389,-1.1996804438574078,1.1748734883105192,2.374553932167927,-0.0123871163270305,-1.4366394454537301,30.0,256.6416383097485
313,313.0,313.998,0,normal,0.004048135628280667,0.7157214127013986,0.7157328607807181,-1.247646662495689,1.1796812262663334,2.427327888762022,0.01527718532847445,-1.439389523178672,30.0,255.10843826276874
314,314.0,314.998,0,normal,-0.004517213331190943,0.7104957661245007,0.7105101258230742,-1.1743202353917546,1.228528848236176,2.4028490836279306,-0.03573262100467425,-1.4458195108848828,30.0,251.43290535655052
315,315.0,315.998,1,drift,0.4996421253596401,0.764428094380247,0.9132319337997954,-1.08570070257685,2.0494379023532163,3.1351386049300665,0.4669246436188921,-1.0764536695618827,30.0,291.0111270200906
316,316.0,316.998,1,drift,1.4962817053016686,0.7641861878312838,1.68013078993648,-0.162778397192093,2.975573747469432,3.138352144661525,1.5009198189401927,-1.0490173176674624,30.0,290.82978085889494
317,317.0,317.998,0,normal,0.0037421734811776126,0.7070628001726623,0.7070727029452979,-1.1292348006223658,1.229568967386829,2.358803768009195,0.017415193651694298,-1.4395843937024222,30.0,248.97493816718588
318,318.0,318.998,0,normal,0.004090549047310091,0.7165792975491702,0.7165909727784537,-1.207124951872357,1.2180124153833176,2.4251373672556746,0.01563720418743685,-1.4481030339049736,30.0,255.72092026616576
319,319.0,319.998,0,normal,-0.004699027441047045,0.710797157085884,0.7108126893776352,-1.1987729085586294,1.260981308268582,2.4597542168272115,-0.0181147385540157,-1.4197881261613747,30.0,251.61009691388628
320,320.0,320.998,0,normal,-0.004901133165568704,0.7141497974781139,0.714166615254688,-1.246012030254123,1.2860183689345803,2.532030399188703,-0.00659918691080515,-1.4327604509499832,30.0,254.01164404276483
321,321.0,321.998,0,normal,0.006413958895583668,0.7213310434348597,0.7213595588134517,-1.1392572990114371,1.268499822023052,2.4077571210344892,-0.00284556138713465,-1.461979854625335,30.0,259.123668580182
322,322.0,322.998,0,normal,0.0017083224200836753,0.7165248800063778,0.7165269164753304,-1.2080427199359818,1.1957897470987549,2.4038324670347366,0.0131725423503821,-1.4613460391592432,30.0,255.6875059816207
323,323.0,323.998,0,normal,-0.0009110642401022852,0.7101385257388769,0.7101391101584501,-1.195403630447292,1.1774493366666137,2.3728529671139054,0.0055850630539284,-1.4554666215604852,30.0,251.15995780941904
324,324.0,324.998,0,normal,-0.005033378182730951,0.7116704328495663,0.7116882322254734,-1.1588552807201444,1.182982846381499,2.3418381271016435,0.0189180610226472,-1.4482509931833643,30.0,252.2362105191677
325,325.0,325.998,1,increased_amplitude,0.004845860258862544,1.7689835880643088,1.7689902252987506,-2.6087676372106694,2.703524608529301,5.31229224573997,-0.0327039467039944,-1.4943261448871923,30.0,1558.4228801298254
326,326.0,326.998,1,increased_amplitude,-0.0008291094463156208,1.7637359647391142,1.7637361596159127,-2.663387762434376,2.5981882959866374,5.261576058421014,0.0324462594102895,-1.4987878518473363,30.0,1549.1892461375094
327,327.0,327.998,0,normal,-0.004113597514351141,0.708185933253383,0.7081978803572312,-1.216628762188675,1.2568698283521127,2.473498590540788,-0.00272860029626655,-1.4671833804683592,30.0,249.76497820887846
328,328.0,328.998,0,normal,0.0015220623054667613,0.7142697368851925,0.7142713585911896,-1.268406919284044,1.2535280142059495,2.5219349334899936,-0.01268302605822035,-1.4199002181206242,30.0,254.08238828539027
329,329.0,329.998,0,normal,0.002411638334515589,0.7144225385946279,0.7144266090029465,-1.1410721075123538,1.2013516444620456,2.3424237519743993,-0.0172832498915764,-1.460784524975178,30.0,254.18403758199352
330,330.0,330.998,1,changed_frequency,-0.0020016400587240996,0.7196109290628028,0.7196137128971034,-1.2565213416419132,1.2434228727946235,2.4999442144365367,0.0085813593075339,-1.4097262958738106,60.0,257.90474493826787
331,331.0,331.998,1,changed_frequency,-0.003699224715612411,0.7049946185206701,0.705004323679367,-1.3123163447323911,1.2892393063575618,2.601555651089953,0.0044765774341196,-1.430290123487132,60.0,247.52025761005063
332,332.0,332.998,0,normal,0.0021486981833371537,0.7154166836902796,0.7154199104066651,-1.1841743776142069,1.2077259256215287,2.3919003032357358,-0.019047554802637548,-1.4387448186707152,30.0,254.89322532824468
333,333.0,333.998,0,normal,-0.00544219778742327,0.7047156197956496,0.7047366332898581,-1.2897083679608543,1.1323083816642614,2.422016749625116,0.0108403914387292,-1.435581676721745,30.0,247.32330362254157
334,334.0,334.998,0,normal,-0.0013817713025664684,0.7124060300696313,0.7124073700990923,-1.2353047726249102,1.1996429006590663,2.4349476732839763,-0.0100284041845187,-1.4355630328960296,30.0,252.75689901740404
335,335.0,335.998,1,drift,0.4988752328971305,0.7519360619503931,0.9023770493865808,-1.0139456576969923,2.002416233703638,3.0163618914006305,0.5012534808780995,-1.0599925254825373,30.0,281.60277345961725
336,336.0,336.998,1,drift,1.4973444048820235,0.7596272705531387,1.679009784664614,-0.0493087202742124,3.036508255955933,3.085816976230145,1.4860184187693055,-1.0789083333004748,30.0,287.36767572837306
337,337.0,337.998,0,normal,-0.002720310921738436,0.7072878413257095,0.7072930726217336,-1.2090431382313993,1.1371546970985829,2.346197835329982,-0.03175049019158365,-1.4536800299291042,30.0,249.13155298964136
338,338.0,338.998,0,normal,0.0018091821591206076,0.7137018703627239,0.7137041634314145,-1.1397261868168176,1.16404011576116,2.3037663025779773,-0.0086087758008828,-1.4656016214387497,30.0,253.67669225768375
339,339.0,339.998,0,normal,0.0012151981639371195,0.7153723393383576,0.7153733714620722,-1.3039111618290162,1.188780827138034,2.4926919889670502,-0.0040808434738873,-1.4431999129808408,30.0,254.90093514649686
340,340.0,340.998,0,normal,0.0030200403086133366,0.7139712020642167,0.7139775892984934,-1.1834499184290228,1.1883024920959526,2.3717524105249757,0.0110751761047445,-1.4769189828962488,30.0,253.86457657105586
341,341.0,341.998,0,normal,0.0009208805280319763,0.7154140125261063,0.7154146052043182,-1.1491033604511018,1.2322105998230697,2.3813139602741717,-0.0008675303912091016,-1.4502665785235809,30.0,254.8956110904081
342,342.0,342.998,0,normal,0.00392773420897297,0.7158274753901442,0.715838251017256,-1.16073412194872,1.1759532680565394,2.3366873900052596,0.0034038490092137995,-1.466797012413628,30.0,255.1895576904136
343,343.0,343.998,0,normal,0.011717011831329924,0.7104047373105256,0.7105013576056645,-1.1660935514683544,1.1939357672950286,2.3600293187633827,0.021450456972917448,-1.4416605766221544,30.0,251.3394619595215
344,344.0,344.998,0,normal,-0.00572263417522118,0.7171802393206753,0.7172030704158792,-1.2545586404466966,1.179544397493549,2.4341030379402455,0.01757947851583945,-1.4313709945231992,30.0,256.1650456673643
345,345.0,345.998,1,increased_amplitude,-0.003228505793845616,1.7776194562714551,1.7776223880690984,-2.684109511076192,2.7353675564823536,5.419477067558546,-0.01240961769886575,-1.4908342795154408,30.0,1573.6732419098512
346,346.0,346.998,1,increased_amplitude,-0.0005755050225071275,1.763061832026514,1.7630619259557272,-2.736974507456336,2.761386468671301,5.498360976127637,-0.0014356125133396002,-1.4965943848555605,30.0,1548.0107040448224
347,347.0,347.998,0,normal,-0.00029028517285672616,0.7174708932307792,0.717470951954749,-1.1572688982587749,1.2264096382647864,2.3836785365235613,-0.00653499610761035,-1.4365358145880005,30.0,256.3653103352257
348,348.0,348.998,0,normal,-0.0026054171179726833,0.7215006287755689,0.7215053329823001,-1.203566923542466,1.1192225993996483,2.3227895229421143,-0.01098974508964285,-1.452968761613478,30.0,259.24568281533027
349,349.0,349.998,0,normal,-0.000956119867057104,0.7129635509587746,0.7129641920608254,-1.1237651219236409,1.1527306807712483,2.276495802694889,-0.034034309675017,-1.460276694249691,30.0,253.14592902480032
350,350.0,350.998,1,changed_frequency,0.0016181280991522321,0.7142252377152245,0.7142270707050484,-1.293984520948214,1.1827168392243,2.476701360172514,0.01531328540491695,-1.457589023729827,60.0,254.08043510195114
351,351.0,351.998,1,changed_frequency,-0.0012126921314247596,0.7049442019458431,0.704945245022099,-1.251378408367804,1.2339802877048562,2.48535869607266,0.0150015914811263,-1.423426755532389,60.0,247.49401639174724
352,352.0,352.998,0,normal,0.00014772972734239831,0.7222344037353875,0.7222344188441057,-1.181125420359395,1.201938813368732,2.383064233728127,-0.025662833842324997,-1.4540136378929884,30.0,259.78965019848494
353,353.0,353.998,0,normal,-0.005213288024921784,0.7223448539434296,0.7223636663001438,-1.2253105067743542,1.182510909123667,2.407821415898021,-0.011797009786562,-1.4459073792150785,30.0,259.880583671903
354,354.0,354.998,0,normal,0.008458281997745929,0.7150780223053608,0.7151280448412713,-1.1809013133787507,1.3245112705814082,2.505412583960159,0.0230279439622108,-1.4511210192072146,30.0,254.64969232568941
355,355.0,355.998,1,drift,0.5082706672914411,0.7648089666388089,0.9182983320686201,-1.071088637856702,2.096379393828295,3.1674680316849972,0.5155604169287672,-1.0532011817157232,30.0,291.3015359979815
356,356.0,356.998,1,drift,1.5108527943973777,0.7635231240991229,1.6928212331408328,-0.0350152330894211,3.19176371860902,3.2267789516984413,1.5077294425692191,-1.063749172560929,30.0,290.36410806103225
357,357.0,357.998,0,normal,-0.004565387408808931,0.7107041964840133,0.7107188597906906,-1.167887963553088,1.1503595004323022,2.31824746398539,-0.038700201611945054,-1.48205991718054,30.0,251.54575054745516
358,358.0,358.998,0,normal,-0.00145454773626765,0.7174093628177783,0.7174108373642872,-1.2404692925925132,1.3022056331093903,2.5426749257019035,0.0021806852482189,-1.442088970417129,30.0,256.3162845245325
359,359.0,359.998,0,normal,0.005003445305158915,0.7177086118586086,0.7177260521960538,-1.2410331786443751,1.1999892210933336,2.441022399737709,0.01622194122114405,-1.4363080176330345,30.0,256.5267390763069
360,360.0,360.998,0,normal,-0.006194021508728172,0.7169026496618088,0.7169294072602774,-1.2332949145683385,1.287441362094408,2.5207362766627464,-0.0130614632527164,-1.4675497658682137,30.0,255.9509661360923
361,361.0,361.998,0,normal,0.002658027212795246,0.7244147304584957,0.7244196068674005,-1.2084799898780323,1.2944012280512447,2.5028812179292768,-0.0029702751362642,-1.426093934094065,30.0,261.35395124134874
362,362.0,362.998,0,normal,-0.005050048219505314,0.710238706046742,0.7102566596336635,-1.1886632948229825,1.2706422259238124,2.4593055207467946,0.0084015310472738,-1.4650346807954784,30.0,251.2150468314512
363,363.0,363.998,0,normal,-0.005879019370792529,0.7153904221017239,0.7154145783415689,-1.2633884708918617,1.193574960742097,2.456963431633959,-0.0047893093925165,-1.4414102622273972,30.0,254.88266843825778
364,364.0,364.998,0,normal,0.0005195761194625601,0.71172157903674,0.7117217686890674,-1.1805640915906588,1.2103333857020062,2.3908974772926648,-0.0104377267885583,-1.4407818578158402,30.0,252.28765554841277
365,365.0,365.998,1,increased_amplitude,-0.0007558502309195623,1.7666684661857428,1.766668627876959,-2.68933660161154,2.720484382343812,5.409820983955353,0.0129761001067706,-1.4929849459773212,30.0,1554.34170066044
366,366.0,366.998,1,increased_amplitude,0.001209675663591355,1.7679733146981291,1.767973728537814,-2.6557885611461334,2.7407615554696023,5.396550116615735,-0.020417139228342,-1.49455637059849,30.0,1556.6448921044826
367,367.0,367.998,0,normal,0.0063950852897348,0.7128768501256224,0.7129055341073544,-1.1457697365173591,1.19686267964796,2.342632416165319,0.0194838730685579,-1.4553423893565407,30.0,253.0844672436419
368,368.0,368.998,0,normal,0.001456004833286638,0.7173647605291955,0.7173662381233067,-1.1624009961638435,1.2401401646001813,2.4025411607640246,0.013544214030132,-1.4278680715564271,30.0,256.2841469065429
369,369.0,369.998,0,normal,-0.0062208387570186485,0.714199474478676,0.7142265664202486,-1.2520214592096042,1.2088604351275327,2.460881894337137,-0.00866480118849335,-1.417940359665809,30.0,254.0284553137772
370,370.0,370.998,1,changed_frequency,-0.0033223872901726823,0.7109316757130051,0.710939438904192,-1.249895427661336,1.2538956583717775,2.5037910860331136,-0.0174281036694606,-1.4304866000550043,60.0,251.70537251044385
371,371.0,371.998,1,changed_frequency,-0.00294598700342827,0.7163708516302774,0.7163769091092435,-1.2009087927632816,1.181203389818141,2.3821121825814227,0.02236405010408825,-1.4480474140572568,60.0,255.5713236451244
372,372.0,372.998,0,normal,0.004924622319511765,0.7080156961903542,0.7080328226550672,-1.2211882363420343,1.231600434355756,2.4527886706977906,-0.0178948649414173,-1.4234515234660734,30.0,249.64681125813624
373,373.0,373.998,0,normal,-0.00978057532932689,0.7126424717684423,0.7127095847692857,-1.199957787390916,1.1819735125071889,2.381931299898105,0.0022000142459499,-1.4576133295690799,30.0,252.92359100975662
374,374.0,374.998,0,normal,-0.0016828595118498955,0.7098991910849509,0.7099011857429205,-1.1848747130599704,1.2965964986278802,2.4814712116878503,0.01899644401556505,-1.4446039558571169,30.0,250.97628773631374
375,375.0,375.998,1,drift,0.5016879219341224,0.7567321754673102,0.9079286075469073,-1.1090313227760145,2.1106113937436453,3.21964271651966,0.4814622156797192,-1.0756685020745818,30.0,285.183795439747
376,376.0,376.998,1,drift,1.4970387254920479,0.7638593832202821,1.680656450008902,-0.0067020945316065,3.0643925142033743,3.0710946087349806,1.4823447551381197,-1.0994039303743606,30.0,290.5797070997197
377,377.0,377.998,0,normal,0.0051936572990921755,0.7120555987975142,0.7120745395357336,-1.253471458975386,1.2253212269244045,2.4787926858997906,0.0357114323222866,-1.4112382571067443,30.0,252.50966734716812
378,378.0,378.998,0,normal,0.0021128809250671116,0.7158412517073467,0.7158443698959602,-1.237629717546391,1.2294464457667211,2.467076163313112,-5.143933290820005e-05,-1.446446580083389,30.0,255.20296317944565
379,379.0,379.998,0,normal,-0.0031991967738947765,0.7113576495580974,0.7113648434135743,-1.2170091334460769,1.1691695243128215,2.386178657758898,-0.00035365798181735014,-1.4408893079710046,30.0,252.0082860333215
380,380.0,380.998,0,normal,0.004660306738823583,0.7147394609811917,0.7147546540894886,-1.2076414512144926,1.2064412805836788,2.4140827317981715,0.028236023277183,-1.4553150854553967,30.0,254.4095501468433
381,381.0,381.998,0,normal,-5.062949980348952e-06,0.7111267721772865,0.7111267721953097,-1.2229893344267388,1.2126125450853664,2.435601879512105,0.0105694060036879,-1.422901920358442,30.0,251.8603337775216
382,382.0,382.998,0,normal,0.0015232472328561826,0.7069929910129904,0.706994631962384,-1.213741666180403,1.172926041117941,2.386667707298344,0.01425489892266095,-1.421771289789798,30.0,248.9342246917141
383,383.0,383.998,0,normal,0.003053355319032403,0.7185073423882375,0.7185138300996804,-1.2454481167596132,1.2321949036729736,2.4776430204325868,-0.0033093729962871497,-1.4427680383299073,30.0,257.1126195231539
384,384.0,384.998,0,normal,0.000894771575889985,0.7183281151033777,0.7183286723806481,-1.2648228625537945,1.2047442309371217,2.469567093490916,-0.0046754205013392,-1.4440266332545115,30.0,256.9709008147903
385,385.0,385.998,1,increased_amplitude,0.0010390588470898124,1.7731393417274341,1.7731396461714137,-2.704598367560552,2.6486601646911243,5.353258532251676,0.023912027566453102,-1.4836358616624519,30.0,1565.7516827622544
386,386.0,386.998,1,increased_amplitude,0.0034157089697940198,1.7672324087560642,1.7672357096962272,-2.7021188356874046,2.648097058900164,5.350215894587569,0.00590839664928235,-1.4932992578038113,30.0,1555.3370096673634
387,387.0,387.998,0,normal,-0.0004886058876619695,0.7145834176089805,0.7145835846543384,-1.218142532360961,1.156586353495256,2.374728885856217,-0.02288611670019755,-1.4630274462874455,30.0,254.29867951783277
388,388.0,388.998,0,normal,0.0021474178864806107,0.7185826066008583,0.7185858152739053,-1.2401780297981295,1.26607099537402,2.506249025172149,0.010475819078489951,-1.4228449536332133,30.0,257.18583598898323
389,389.0,389.998,0,normal,0.0023841220601988197,0.710986279291387,0.7109902765710711,-1.1869532548861557,1.1423672158593416,2.3293204707454973,-0.00332384057902695,-1.4551793826096182,30.0,251.75787658794908
390,390.0,390.998,1,changed_frequency,0.008556478311962339,0.7120642028381703,0.7121156101958882,-1.14838643412545,1.1604868491218356,2.3088732832472854,0.0005982045687760501,-1.4726934619363226,60.0,252.50918420461238
391,391.0,391.998,1,changed_frequency,-0.006743482425275189,0.7105642763464111,0.710596274529299,-1.236677176415636,1.1653587360983364,2.4020359125139725,-0.01462430016199765,-1.4327658408308788,60.0,251.44557480707826
392,392.0,392.998,0,normal,0.009511260191113176,0.7152688360647721,0.7153320710801921,-1.1788149886314023,1.2436489277534666,2.422463916384869,0.0214773859954889,-1.4425835293890976,30.0,254.79812150549165
393,393.0,393.998,0,normal,0.005592002823597334,0.712266636667679,0.7122885877265385,-1.2051256218251152,1.2645181175728937,2.469643739398009,-0.0011519536843032,-1.4284573341129398,30.0,252.66394502700132
394,394.0,394.998,0,normal,-0.013514001631033135,0.7153998342522834,0.7155274635457943,-1.1765578571407145,1.1753410343237225,2.3518988914644368,-0.0154198523590796,-1.4449931491460073,30.0,254.89936510241319
395,395.0,395.998,1,drift,0.49849791419077877,0.7685963948729071,0.9161007524634978,-1.0292316489459374,2.2004528049260443,3.2296844538719816,0.4828388808984162,-1.0479505988079771,30.0,294.19454596423986
396,396.0,396.998,1,drift,1.4986337927887847,0.7582017647049228,1.679515751902958,-0.0835559230795295,3.01622635888522,3.099782281964749,1.5063148701293416,-1.091780543529866,30.0,286.29129037027604
397,397.0,397.998,0,normal,0.0054958769129347124,0.7109091375457002,0.71093038091575,-1.1987699357460442,1.1814550013544758,2.38022493710052,-0.006816413193013951,-1.4652316059564507,30.0,251.69294671847447
398,398.0,398.998,0,normal,0.00270349247418354,0.7161982387169091,0.7162033412465769,-1.2124631742506198,1.1933423341589071,2.405805508409527,-0.0024775948589261,-1.4563809565473023,30.0,255.44817925594091
399,399.0,399.998,0,normal,-0.0003256103457619775,0.7221958941386821,0.7221959675412676,-1.2156560273562766,1.2386801407251604,2.4543361680814373,-0.005256418233546,-1.448106491167609,30.0,259.76000928138046
400,400.0,400.998,0,normal,0.0011260887236104842,0.7143434301238217,0.7143443177046213,-1.19719565071948,1.2543203784174422,2.451516029136922,-0.022082816526022647,-1.444894358515506,30.0,254.131844065074
401,401.0,401.998,0,normal,0.004180325163937384,0.7131852030702464,0.7131974544239658,-1.1989048928313393,1.1629049741765034,2.3618098670078425,-0.00232803867435965,-1.44156688979513,30.0,253.30373862093742
402,402.0,402.998,0,normal,-0.003271180574102129,0.7063767075869335,0.7063842818492669,-1.1778289747387318,1.2463774548935482,2.42420642963228,-0.018914056738943648,-1.4463141169710247,30.0,248.51369578373965
403,403.0,403.998,0,normal,-0.0027474855578091596,0.7185378334893557,0.7185430862742105,-1.251546904072174,1.257653109252238,2.509200013324412,-0.00623380442466735,-1.4430386130333863,30.0,257.1217791971482
404,404.0,404.998,0,normal,-0.0004452532749099953,0.718252907034902,0.7182530450437131,-1.146216605163747,1.2336772178564983,2.3798938230202453,0.016057954246469452,-1.4688558210599332,30.0,256.9173628431975
405,405.0,405.998,1,increased_amplitude,-0.0052839728231479045,1.7694992104830953,1.7695070998074842,-2.6648283428674078,2.739886777614223,5.404715120481631,0.0077359499796547,-1.4919106493593792,30.0,1559.327033207492
406,406.0,406.998,1,increased_amplitude,-0.007744173153818602,1.7797137089976343,1.7797305577564129,-2.6781428265997462,2.6994466890975297,5.3775895156972755,0.00010141206737615018,-1.4893906550721077,30.0,1577.3865152432816
