split_index,split,recording_id,original_state,source_csv_sha256,label,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,first_to_last_span_s,recording,recording_sha256,state,vector_ac_rms_mg
290,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,96,49566,49694,16004346423902,16004959121117,239.311432162,239.924129377,0.612697215,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.382697799360244
291,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,97,49694,49822,16004962807391,16005576914216,239.927815651,240.541922476,0.614106825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.12059609177726
292,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,98,49822,49950,16005580620250,16006194532833,240.54562851,241.159541093,0.613912583,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.41650180714975
293,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,99,49950,50078,16006200118570,16006812617617,241.16512683,241.777625877,0.612499047,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.04778060474371
294,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,100,50078,50206,16006816302948,16007430725883,241.781311208,242.395734143,0.614422935,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.07158359540913
295,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,101,50206,50334,16007434440824,16008047055279,242.399449084,243.012063539,0.612614455,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.62587867129825
296,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,102,50334,50462,16008052644552,16008665190285,243.017652812,243.630198545,0.612545733,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,31.244941859235215
297,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,103,50462,50590,16008670772521,16009282986143,243.635780781,244.247994403,0.612213622,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.21225479847771
298,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,104,50590,50718,16009288581806,16009901387205,244.253590066,244.866395465,0.612805399,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.55641452300527
299,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,105,50718,50846,16009905073109,16010519810359,244.870081369,245.484818619,0.61473725,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.45634161773849
300,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,106,50846,50974,16010523497393,16011136928736,245.488505653,246.101936996,0.613431343,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.660757565106074
301,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,107,50974,51102,16011140650141,16011754613761,246.105658401,246.719622021,0.61396362,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.744068442679165
302,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,108,51102,51230,16011760212053,16012373029656,246.725220313,247.338037916,0.612817603,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,31.41246875606722
303,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,109,51230,51358,16012376708597,16012990715348,247.341716857,247.955723608,0.614006751,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.796690496078995
304,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,110,51358,51486,16012994400363,16013609062613,247.959408623,248.574070873,0.61466225,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.454377219876676
305,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,111,51486,51614,16013612747591,16014226180860,248.577755851,249.19118912,0.613433269,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.47068294959315
306,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,112,51614,51742,16014229879413,16014843384312,249.194887673,249.808392572,0.613504899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.506427775557874
307,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,113,51742,51870,16014848918418,16015461488485,249.813926678,250.426496745,0.612570067,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.05362290856073
308,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,114,51870,51998,16015467049573,16016079837565,250.432057833,251.044845825,0.612787992,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.67353828953942
309,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,115,51998,52126,16016083520839,16016696903923,251.048529099,251.661912183,0.613383084,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.58566924003172
310,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,116,52126,52254,16016702478937,16017314144893,251.667487197,252.279153153,0.611665956,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.028602834907794
311,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,117,52254,52382,16017319676981,16017932720991,252.284685241,252.897729251,0.61304401,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.11528443186882
312,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,118,52382,52510,16017938268061,16018550959035,252.903276321,253.515967295,0.612690974,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.21921584822622
313,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,119,52510,52638,16018554594587,16019167926023,253.519602847,254.132934283,0.613331436,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.653461866581125
314,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,120,52638,52766,16019173462408,16019786383307,254.138470668,254.751391567,0.612920899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.163425436282395
315,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,121,52766,52894,16019791980191,16020404918831,254.756988451,255.369927091,0.61293864,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,35.78115923852772
316,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,122,52894,53022,16020408605439,16021022939985,255.373613699,255.987948245,0.614334546,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.84329041875962
317,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,123,53022,53150,16021026648982,16021639446289,255.991657242,256.604454549,0.612797307,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.3447417244966
318,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,124,53150,53278,16021645077007,16022258004461,256.610085267,257.223012721,0.612927454,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.56159637020324
319,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,125,53278,53406,16022261686570,16022874934098,257.22669483,257.839942358,0.613247528,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.54523585870861
320,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,126,53406,53534,16022880811242,16023493331474,257.845819502,258.458339734,0.612520232,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.735951754040244
321,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,127,53534,53662,16023499028692,16024111007722,258.464036952,259.076015982,0.61197903,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.97679807391358
322,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,128,53662,53790,16024116610625,16024728128710,259.081618885,259.69313697,0.611518085,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.718268230387544
323,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,129,53790,53918,16024733722687,16025345816068,259.698730947,260.310824328,0.612093381,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.48750378084281
324,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,130,53918,54046,16025351411897,16025965007092,260.316420157,260.930015352,0.613595195,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.446549141863066
325,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,131,54046,54174,16025968693145,16026582008136,260.933701405,261.547016396,0.613314991,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.4826889068722
326,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,132,54174,54302,16026587639169,16027200735438,261.552647429,262.165743698,0.613096269,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.10844347381165
327,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,133,54302,54430,16027204433731,16027818173537,262.169441991,262.783181797,0.613739806,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.107897703661166
328,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,134,54430,54558,16027821854275,16028436441395,262.786862535,263.401449655,0.61458712,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.75270583939604
329,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,135,54558,54686,16028440130392,16029053069903,263.405138652,264.018078163,0.612939511,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.651006669641994
330,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,136,54686,54814,16029058659620,16029670900261,264.02366788,264.635908521,0.612240641,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.85812775564253
331,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,137,54814,54942,16029676517423,16030288069675,264.641525683,265.253077935,0.611552252,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.89548546149856
332,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,138,54942,55070,16030293662337,16030906266959,265.258670597,265.871275219,0.612604622,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.327617938436674
333,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,139,55070,55198,16030911867047,16031524970205,265.876875307,266.489978465,0.613103158,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.94798538400429
334,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,140,55198,55326,16031528661073,16032142334842,266.493669333,267.107343102,0.613673769,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.22767696474668
335,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,141,55326,55454,16032147887930,16032759227015,267.11289619,267.724235275,0.611339085,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.60597569117613
336,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,142,55454,55582,16032764762974,16033377361244,267.729771234,268.342369504,0.61259827,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.40278387120221
337,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,143,55582,55710,16033382906665,16033996206620,268.347914925,268.96121488,0.613299955,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.14129145095017
338,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,144,55710,55838,16033999865246,16034612342090,268.964873506,269.57735035,0.612476844,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.36168124964735
339,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,145,55838,55966,16034617874993,16035230891485,269.582883253,270.195899745,0.613016492,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.65144180028939
340,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,146,55966,56094,16035236423481,16035849112250,270.201431741,270.81412051,0.612688769,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.36791277494034
341,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,147,56094,56222,16035852751414,16036465877591,270.817759674,271.430885851,0.613126177,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.8589529105225
342,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,148,56222,56350,16036471412049,16037083262579,271.436420309,272.048270839,0.61185053,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,35.2472346745627
343,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,149,56350,56478,16037088863871,16037702520899,272.053872131,272.667529159,0.613657028,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.84105789155075
344,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,150,56478,56606,16037706207044,16038320580831,272.671215304,273.285589091,0.614373787,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.0650165504218
345,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,151,56606,56734,16038324263310,16038936639524,273.28927157,273.901647784,0.612376214,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.79206913296862
346,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,152,56734,56862,16038942260260,16039555143085,273.90726852,274.520151345,0.612882825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.59866031838158
347,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,153,56862,56990,16039560736285,16040173282703,274.525744545,275.138290963,0.612546418,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.97297359941277
